name,part_url,socket,form_factor,max_memory,memory_slots,color,manufacturer,part_number,memory_type,memory_speed_max,m2_slots,sata_6_ports,sata_3_ports,pci_x16_slots,pci_x8_slots,pci_x4_slots,pci_x1_slots,pci_slots,mini_pcie_msata_slots,uses_back_connect,ecc_support,header_usb_2_0,header_usb_3_2_gen_1,header_usb_3_2_gen_2,header_usb_3_2_gen_2x2,header_usb_2_0__(single_port)
Gigabyte X399 AORUS XTREME,https://pcpartpicker.com/product/XT3H99/gigabyte-x399-aorus-xtreme-eatx-tr4-motherboard-x399-aorus-xtreme,sTR4,EATX,128,8,Black / Silver,Gigabyte,X399 AORUS XTREME,DDR4,3600,2260/2280/22110 M-key|2260/2280/22110 M-key|2242/2260/2280 M-key,6,0,4,0,0,1,0,,False,True,2,2,1,0,0
Gigabyte H310N,https://pcpartpicker.com/product/4NjJ7P/gigabyte-h310n-mini-itx-lga1151-motherboard-h310n,LGA1151,Mini ITX,32,2,Black,Gigabyte,H310N,DDR4,2666,2260/2280 M-key|2230 E-key,4,0,1,0,0,0,0,,False,False,1,1,0,0,0
Asus TUF B360M-PLUS GAMING S,https://pcpartpicker.com/product/tYcRsY/asus-tuf-b360m-plus-gaming-s-micro-atx-lga1151-motherboard-tuf-b360m-plus-gaming-s,LGA1151,Micro ATX,64,4,Black / Gold,Asus,TUF B360M-PLUS GAMING S|B360M-PLUS GAMING S,DDR4,2666,2242/2260/2280 M-key|2242/2260/2280 M-key|2230 E-key,6,0,1,0,0,2,0,,False,False,2,1,0,0,0
Gigabyte B550 VISION D,https://pcpartpicker.com/product/gN7p99/gigabyte-b550-vision-d-atx-am4-motherboard-b550-vision-d,AM4,ATX,128,4,White / Black,Gigabyte,B550 VISION D,DDR4,5000,2242/2260/2280/22110 M-key|2242/2260/2280/22110 M-key|2230 E-key,4,0,3,0,0,0,0,,False,False,2,1,0,0,0
MSI MPG Z590 GAMING FORCE,https://pcpartpicker.com/product/cNQcCJ/msi-mpg-z590-gaming-force-atx-lga1200-motherboard-mpg-z590-gaming-force,LGA1200,ATX,128,4,Black,MSI,MPG Z590 GAMING FORCE|7D06-003R,DDR4,5333,2242/2260/2280 M-key (Intel Rocket Lake-based CPUs only)|2242/2260/2280 M-key|2242/2260/2280 M-key,6,0,3,0,0,2,0,,False,False,2,1,1,0,0
MSI MAG B560M BAZOOKA,https://pcpartpicker.com/product/zpH7YJ/msi-mag-b560m-bazooka-micro-atx-lga1200-motherboard-mag-b560m-bazooka,LGA1200,Micro ATX,128,4,Black / Green,MSI,MAG B560M BAZOOKA|7D18-003R,DDR4,5066,2242/2260/2280 M-key|2242/2260/2280 M-key,6,0,1,0,0,2,0,,False,False,2,1,0,0,0
Gigabyte B660M GAMING X DDR4,https://pcpartpicker.com/product/nbD7YJ/gigabyte-b660m-gaming-x-ddr4-micro-atx-lga1700-motherboard-b660m-gaming-x-ddr4,LGA1700,Micro ATX,128,4,Black,Gigabyte,B660M GAMING X DDR4,DDR4,4400,2260/2280 M-key|2260/2280/22110 M-key,4,0,2,0,0,0,0,,False,False,2,1,1,0,0
Asus PRIME H510M-R R2.0,https://pcpartpicker.com/product/YMwmP6/asus-prime-h510m-r-r20-micro-atx-lga1200-motherboard-prime-h510m-r-r20,LGA1200,Micro ATX,64,2,Black,Asus,PRIME H510M-R R2.0|90MB1EX0-M0ECY0,DDR4,3200,,4,0,1,0,0,1,0,,False,False,2,1,0,0,0
ASRock H610M-HVS,https://pcpartpicker.com/product/GhxRsY/asrock-h610m-hvs-micro-atx-lga1700-motherboard-h610m-hvs,LGA1700,Micro ATX,64,2,Gray / Black,ASRock,H610M-HVS|90-MXBHT0-A0UAYZ,DDR4,3200,,4,0,1,0,0,1,0,,False,False,1,1,0,0,0
MSI X299 PRO 10G,https://pcpartpicker.com/product/RHwkcf/msi-x299-pro-10g-atx-lga2066-motherboard-x299-pro-10g,LGA2066,ATX,256,8,Black,MSI,X299 PRO 10G,DDR4,4200,2242/2260/2280/22110 M-key|2242/2260/2280/22110 M-key,6,0,4,0,0,0,0,,False,False,2,2,1,0,0
Asus KGPE-D16,https://pcpartpicker.com/product/yvJwrH/asus-motherboard-kgped16,2 x G34,SSI EEB,256,16,Multicolor,Asus,KGPE-D16,DDR3,1600,,0,6,4,1,0,0,1,,False,True,3,0,0,0,0
Asus Z9PA-D8,https://pcpartpicker.com/product/rnxfrH/asus-z9pa-d8-atx-dual-cpu-lga2011-motherboard-z9pa-d8,2 x LGA2011,ATX,64,8,Green / Blue,Asus,Z9PA-D8,DDR3,1600,,2,4,2,3,0,0,0,,False,True,2,0,0,0,0
MSI A88XM-E45,https://pcpartpicker.com/product/2g2kcf/msi-motherboard-a88xme45,FM2+,Micro ATX,64,4,Black / Blue,MSI,A88XM-E45,DDR3,2133,,8,0,2,0,0,1,1,,False,False,2,1,0,0,0
Gigabyte GA-Z97MX-Gaming 5,https://pcpartpicker.com/product/gfYXsY/gigabyte-motherboard-gaz97mxgaming5,LGA1150,Micro ATX,32,4,Black / Red,Gigabyte,GA-Z97MX-Gaming 5,DDR3,3100,2242/2260/2280 M-key,6,0,3,0,0,1,0,,False,False,2,1,0,0,0
MSI B85M-E45,https://pcpartpicker.com/product/cZL7YJ/msi-motherboard-b85me45,LGA1150,Micro ATX,32,4,Black / Blue,MSI,B85M-E45,DDR3,1600,,4,2,1,0,0,2,1,,False,False,2,1,0,0,0
Asus PRIME Q270M-C,https://pcpartpicker.com/product/9gKhP6/asus-prime-q270m-c-micro-atx-lga1151-motherboard-prime-q270m-c,LGA1151,Micro ATX,64,4,Green / Black,Asus,PRIME Q270M-C,DDR4,2400,2242/2260/2280 M-key|2242/2260/2280 M-key,6,0,1,0,0,2,1,,False,False,1,2,0,0,0
Asus PRIME B360M-C/CSM,https://pcpartpicker.com/product/9G22FT/asus-prime-b360m-ccsm-micro-atx-lga1151-motherboard-prime-b360m-ccsm,LGA1151,Micro ATX,64,4,Green / Black,Asus,PRIME B360M-C/CSM,DDR4,2666,2242/2260/2280 M-key|2242/2260/2280 M-key,6,0,1,0,0,2,1,,False,False,2,1,0,0,0
ASRock Z390M Pro4,https://pcpartpicker.com/product/GLL48d/asrock-z390m-pro4-micro-atx-lga1151-motherboard-z390m-pro4,LGA1151,Micro ATX,128,4,Black / Silver,ASRock,Z390M Pro4|90-MXB740-A0UAYZ,DDR4,4266,2230/2242/2260/2280 M-key|2230 E-key|2230/2242/2260/2280 M-key,6,0,2,0,0,2,0,,False,False,1,2,0,0,1
NZXT N7 Z390,https://pcpartpicker.com/product/wczkcf/nzxt-n7-z390-atx-lga1151-motherboard-n7-z39xt-w1,LGA1151,ATX,64,4,White / Black,NZXT,N7-Z39XT-W1,DDR4,2666,2242/2260/2280 M-key|2242/2260/2280 M-key,4,0,2,0,2,1,0,,False,False,3,1,1,0,0
Asus TUF Z390-PLUS GAMING,https://pcpartpicker.com/product/tLYQzy/asus-tuf-z390-plus-gaming-atx-lga1151-motherboard-tuf-z390-plus-gaming,LGA1151,ATX,128,4,Black / Gold,Asus,TUF Z390-PLUS GAMING,DDR4,4266,2242/2260/2280 M-key|2242/2260/2280/22110 M-key,6,0,2,0,0,4,0,,False,False,2,2,0,0,0
Asus Z590 WIFI GUNDAM EDITION,https://pcpartpicker.com/product/FfmmP6/asus-z590-wifi-gundam-edition-atx-lga1200-motherboard-z590-wifi-gundam-edition,LGA1200,ATX,128,4,Black / White,Asus,Z590 WIFI GUNDAM EDITION|90MB1830-M0EAY0|90MB1830-M0AAY0,DDR4,5133,2242/2260/2280/22110 M-key (Intel Rocket Lake-based CPUs only)|2242/2260/2280/22110 M-key|2242/2260/2280 M-key,6,0,2,0,0,2,0,,False,False,2,1,1,0,0
MSI MEG Z790 GODLIKE,https://pcpartpicker.com/product/Q93gXL/msi-meg-z790-godlike-eatx-lga1700-motherboard-meg-z790-godlike,LGA1700,EATX,256,4,Black,MSI,MEG Z790 GODLIKE|7D85-001R,DDR5,7600,2260/2280/22110 M-key|2260/2280 M-key|2260/2280 M-key|2280/22110 M-key|2260/2280 M-key|2260/2280 M-key|2260/2280 M-key|2230 E-key,6,0,2,0,0,0,0,,False,False,2,2,0,2,0
Gigabyte B760M DS3H DDR4 GEN5,https://pcpartpicker.com/product/RcG2FT/gigabyte-b760m-ds3h-ddr4-gen5-micro-atx-lga1700-motherboard-b760m-ds3h-ddr4-gen5,LGA1700,Micro ATX,128,4,Black,Gigabyte,B760M DS3H DDR4 GEN5,DDR4,3200,2280 M-key|2280 M-key,4,0,1,0,0,2,0,,False,False,2,1,0,0,0
Asus PRIME Z890M-PLUS WIFI-CSM,https://pcpartpicker.com/product/7gDQzy/asus-prime-z890m-plus-wifi-csm-micro-atx-lga1851-motherboard-prime-z890m-plus-wifi-csm,LGA1851,Micro ATX,256,4,Black / Silver,Asus,PRIME Z890M-PLUS WIFI-CSM,DDR5,7600,2280 M-key|2280 M-key|2280 M-key,6,0,4,0,0,0,0,,False,False,2,1,1,0,0
Asus ROG STRIX B360-I GAMING,https://pcpartpicker.com/product/44BTwP/asus-rog-strix-b360-i-gaming-mini-itx-lga1151-motherboard-strix-b360-i-gaming,LGA1151,Mini ITX,32,2,Black / Silver,Asus,STRIX B360-I GAMING|ROG STRIX B360-I GAMING|90MB0WH0-M0EAY0,DDR4,2666,2242/2260/2280 M-key|2242/2260/2280/22110 M-key,4,0,1,0,0,0,0,,False,False,1,1,0,0,0
Gigabyte Z490 AORUS ULTRA,https://pcpartpicker.com/product/cHLwrH/gigabyte-z490-aorus-ultra-atx-lga1200-motherboard-z490-aorus-ultra,LGA1200,ATX,128,4,Black / Silver,Gigabyte,Z490 AORUS ULTRA|GA-Z490-AORUS-ULTRA|GAZ49UTRA-00-G,DDR4,5000,2242/2260/2280/22110 M-key|2242/2260/2280/22110 M-key|2242/2260/2280/22110 M-key|2230 E-key,6,0,3,0,0,0,0,,False,False,2,1,1,0,0
MSI Big Bang - XPower II,https://pcpartpicker.com/product/pRdqqs/msi-big-bang-xpower-ii-xl-atx-lga2011-motherboard-big-bang-xpower-ii,LGA2011,XL ATX,128,8,Black,MSI,Big Bang-XPower II,DDR3,2400,,6,4,7,0,0,0,0,,False,True,2,2,0,0,0
Gigabyte GA-Z170-HD3P,https://pcpartpicker.com/product/mp8H99/gigabyte-motherboard-gaz170hd3p,LGA1151,ATX,64,4,Black,Gigabyte,GA-Z170-HD3P,DDR4,3200,2242/2260/2280 M-key,6,0,2,0,0,2,3,,False,False,2,2,0,0,0
Gigabyte GA-H170-GAMING 3,https://pcpartpicker.com/product/wBZ2FT/gigabyte-motherboard-gah170gaming3,LGA1151,ATX,64,4,Black / Red,Gigabyte,GA-H170-GAMING 3,DDR4,2133,2242/2260/2280 M-key|2242/2260/2280 M-key,6,0,2,0,0,2,2,,False,False,2,2,0,0,0
Supermicro X10SRA,https://pcpartpicker.com/product/sKp323/supermicro-motherboard-x10sra,LGA2011-3,ATX,512,8,Black / Blue,Supermicro,X10SRA,DDR4,2133,,10,0,4,0,2,0,0,,False,True,2,1,0,0,0
Asus SABERTOOTH Z170 S,https://pcpartpicker.com/product/C4s8TW/asus-motherboard-sabertoothz170s,LGA1151,ATX,64,4,White / Gray,Asus,SABERTOOTH Z170 S,DDR4,2400,2242/2260/2280/22110 M-key,6,0,3,0,0,3,0,,False,False,2,2,0,0,0
Asus H110-PLUS,https://pcpartpicker.com/product/86rcCJ/asus-motherboard-h110plus,LGA1151,ATX,32,2,Black / Gold,Asus,H110-PLUS,DDR4,2133,,4,0,1,0,0,2,3,,False,False,2,1,0,0,0
Asus X99-E,https://pcpartpicker.com/product/4qRFf7/asus-x99-e-atx-lga2011-3-motherboard-x99-e,LGA2011-3,ATX,128,8,Black / Silver,Asus,X99-E,DDR4,3200,2242/2260/2280/22110 M-key,10,0,3,0,0,2,0,,False,False,2,2,0,0,0
Asus MAXIMUS IX FORMULA,https://pcpartpicker.com/product/hQM323/asus-maximus-ix-formula-atx-lga1151-motherboard-maximus-ix-formula,LGA1151,ATX,64,4,Black,Asus,MAXIMUS IX FORMULA|90MB0RX0-M0EAY0|ROG MAXIMUS IX FORMULA,DDR4,4000,2242/2260/2280/22110 M-key|2242/2260/2280 M-key,6,0,3,0,0,3,0,,False,False,1,1,0,0,0
Asus TUF GAMING B460-PLUS,https://pcpartpicker.com/product/6J9tt6/asus-tuf-gaming-b460-plus-atx-lga1200-motherboard-tuf-gaming-b460-plus,LGA1200,ATX,128,4,Black / Gold,Asus,TUF GAMING B460-PLUS|90MB13N0-M0EAY0,DDR4,2933,2242/2260/2280 M-key|2242/2260/2280/22110 M-key,6,0,2,0,0,3,0,,False,False,2,1,0,0,0
ASRock Z590 Pro4,https://pcpartpicker.com/product/GhqPxr/asrock-z590-pro4-atx-lga1200-motherboard-z590-pro4,LGA1200,ATX,128,4,Black / Silver,ASRock,Z590 PRO4|90-MXBEJ0-A0UAYZ,DDR4,4800,2260/2280 M-key (Intel Rocket Lake-based CPUs only)|2260/2280 M-key|2260/2280/22110 M-key,6,0,2,0,0,2,0,,False,False,2,2,0,1,0
Asus PRIME H670-PLUS D4,https://pcpartpicker.com/product/sPLFf7/asus-prime-h670-plus-d4-atx-lga1700-motherboard-prime-h670-plus-d4,LGA1700,ATX,128,4,Silver / Black,Asus,PRIME H670-PLUS D4|90MB18W0-M0EAY0,DDR4,5066,2242/2260/2280 M-key|2242/2260/2280/22110 M-key|2242/2260/2280 M-key|2230 E-key,4,0,3,0,0,2,0,,False,False,1,2,0,0,1
NZXT N5 Z690,https://pcpartpicker.com/product/yDH7YJ/nzxt-n5-z690-atx-lga1700-motherboard-n5-z69xt-b1,LGA1700,ATX,128,4,Black,NZXT,N5-Z69XT-B1,DDR4,5133,2242/2260/2280 M-key|2242/2260/2280 M-key|2242/2260/2280 M-key|2242/2260/2280 M-key,4,0,3,0,0,2,0,,False,False,2,1,1,0,0
Asus GRYPHON Z97,https://pcpartpicker.com/product/PkCwrH/asus-motherboard-gryphonz97,LGA1150,Micro ATX,32,4,Brown / Black,Asus,GRYPHON Z97,DDR3,1866,,6,0,3,0,0,1,0,,False,False,2,1,0,0,0
ASRock Z790 Taichi,https://pcpartpicker.com/product/dfNxFT/asrock-z790-taichi-eatx-lga1700-motherboard-z790-taichi,LGA1700,EATX,256,4,Black / Gold,ASRock,Z790 TAICHI|90-MXBJD0-A0UAYZ,DDR5,7000,2280 M-key|2280 M-key|2260/2280 M-key|2260/2280 M-key|2260/2280 M-key|2230 E-key,8,0,3,0,0,0,0,,False,False,2,2,0,1,0
Intel DG43GT,https://pcpartpicker.com/product/FsNp99/intel-motherboard-boxdg43gt,LGA775,Micro ATX,8,4,Green / Blue,Intel,BOXDG43GT,DDR2,800,,0,4,1,0,0,2,1,,False,False,3,0,0,0,0
Asus Rampage III Black Edition,https://pcpartpicker.com/product/8Zbp99/asus-motherboard-rampageiiiblackedition,LGA1366,EATX,48,6,Black / Gray,Asus,Rampage III Black Edition,DDR3,2200,,2,6,4,0,0,2,0,,False,True,2,1,0,0,0
Gigabyte GA-990FXA-UD3,https://pcpartpicker.com/product/CQH323/gigabyte-motherboard-ga990fxaud3,AM3+,ATX,32,4,Black / Silver,Gigabyte,GA-990FXA-UD3,DDR3,2000,,6,0,4,0,0,2,1,,False,False,3,1,0,0,0
Asus P9X79,https://pcpartpicker.com/product/ycXfrH/asus-motherboard-p9x79,LGA2011,ATX,64,8,Black / Blue,Asus,P9X79,DDR3,2400,,2,4,3,0,0,2,1,,False,True,4,0,0,0,0
Asus P8Z77-V,https://pcpartpicker.com/product/jrkD4D/asus-motherboard-p8z77v,LGA1155,ATX,32,4,Black / Blue,Asus,P8Z77-V,DDR3,2400,,4,4,3,0,0,2,2,,False,False,2,1,0,0,0
Asus P8H61-M LX PLUS R2.0,https://pcpartpicker.com/product/k7V48d/asus-motherboard-p8h61mlxplusr20,LGA1155,Micro ATX,16,2,Black / Blue,Asus,P8H61-M LX PLUS R2.0,DDR3,2200,,0,4,1,0,0,3,0,,False,False,2,0,0,0,0
Gigabyte GA-X79S-UP5-WIFI,https://pcpartpicker.com/product/Hyh9TW/gigabyte-motherboard-gax79sup5wifi,LGA2011,EATX,64,8,Black / Blue,Gigabyte,GA-X79S-UP5-WIFI,DDR3,2133,,2,4,4,0,0,1,1,,False,True,3,1,0,0,0
Asus M5A99X EVO R2.0,https://pcpartpicker.com/product/Wp6BD3/asus-motherboard-m5a99xevor20,AM3+,ATX,32,4,Black / Blue,Asus,M5A99X EVO R2.0|M5A99X-EVO-R2,DDR3,2133,,6,0,3,0,0,2,1,,False,False,3,1,0,0,0
Supermicro X10DRL-i,https://pcpartpicker.com/product/L7YWGX/supermicro-x10drl-i-atx-dual-cpu-lga2011-motherboard-mbd-x10drl-i-o,2 x LGA2011,ATX,512,8,Green,Supermicro,MBD-X10DRL-I-O,DDR4,2400,,10,0,1,5,0,0,0,,False,True,1,1,0,0,0
Asus Z170-K,https://pcpartpicker.com/product/R8M323/asus-motherboard-z170k,LGA1151,ATX,64,4,Black / Gold,Asus,Z170-K|90MB0I40-M0EAY0,DDR4,3400,2242/2260/2280 M-key,6,0,2,0,0,2,2,,False,False,2,2,0,0,0
Gigabyte GA-Z170-HD3 DDR3,https://pcpartpicker.com/product/VPnG3C/gigabyte-motherboard-gaz170hd3ddr3,LGA1151,ATX,64,4,Black / Gold,Gigabyte,GA-Z170-HD3 DDR3,DDR3,1600,2242/2260/2280 M-key,6,0,2,0,0,2,2,,False,False,2,2,0,0,0
Gigabyte GA-B150M-HD3 DDR3,https://pcpartpicker.com/product/8p8H99/gigabyte-motherboard-gab150mhd3ddr3,LGA1151,Micro ATX,16,2,Black / Silver,Gigabyte,GA-B150M-HD3 DDR3,DDR3,1866,2242/2260/2280 M-key,6,0,1,0,0,2,1,,False,False,2,1,0,0,0
MSI H110M Pro-VD,https://pcpartpicker.com/product/bPVBD3/msi-motherboard-h110mprovd,LGA1151,Micro ATX,32,2,Black / Silver,MSI,H110M Pro-VD|7996-007R,DDR4,2133,,4,0,1,0,0,2,0,,False,False,1,1,0,0,0
MSI H110M PRO-D,https://pcpartpicker.com/product/3Zwqqs/msi-motherboard-h110mprod,LGA1151,Micro ATX,32,2,Black / Silver,MSI,H110M PRO-D,DDR4,2133,,4,0,1,0,0,2,0,,False,False,1,1,0,0,0
ASRock 970A-G/3.1,https://pcpartpicker.com/product/dxs8TW/asrock-motherboard-970ag31,AM3+/AM3,ATX,64,4,Black / Red,ASRock,970A-G/3.1|90-MXB0Z0-A0UAYZ,DDR3,2400,2230/2242/2260/2280/22110 M-key,6,0,2,0,0,1,1,,False,False,2,1,0,0,0
NZXT N7 Z490,https://pcpartpicker.com/product/JD9tt6/nzxt-n7-z490-atx-lga1200-motherboard-n7-z49xt-w1,LGA1200,ATX,128,4,White / Black,NZXT,N7-Z49XT-W1,DDR4,4266,2242/2260/2280 M-key|2242/2260/2280 M-key,4,0,2,0,0,3,0,,False,False,3,1,1,0,0
ASRock B650E TAICHI,https://pcpartpicker.com/product/4Bwypg/asrock-b650e-taichi-eatx-am5-motherboard-b650e-taichi,AM5,EATX,256,4,Black,ASRock,B650E TAICHI|90-MXBKG0-A0UAYZ,DDR5,7600,2230/2242/2260/2280/22110 M-key|2280 M-key|2280 M-key|2230 E-key,4,0,2,0,0,0,0,,False,False,2,1,0,1,0
Biostar B450MX-S,https://pcpartpicker.com/product/8HfnTW/biostar-b450mx-s-micro-atx-am4-motherboard-b450mx-s,AM4,Micro ATX,128,4,Black / Silver,Biostar,B450MX-S,DDR4,4333,2242/2260/2280 M-key,4,0,2,0,0,1,0,,False,False,2,1,0,0,0
ASRock Z790 Taichi Lite,https://pcpartpicker.com/product/9bwmP6/asrock-z790-taichi-lite-eatx-lga1700-motherboard-z790-taichi-lite,LGA1700,EATX,256,4,Black / Gray,ASRock,Z790 Taichi Lite|90-MXBMF0-A0UAYZ,DDR5,7200,2280 M-key|2280 M-key|2260/2280 M-key|2260/2280 M-key|2260/2280 M-key|2230 E-key,8,0,3,0,0,0,0,,False,False,2,2,0,1,0
ASRock B850 Challenger WiFi White,https://pcpartpicker.com/product/qRCCmG/asrock-b850-challenger-wifi-white-atx-am5-motherboard-b850-challenger-wifi-white,AM5,ATX,256,4,White / Silver,ASRock,B850 Challenger WiFi White,DDR5,8000,2280 M-key|2280 M-key|2230 E-key,4,0,2,0,0,2,0,,False,False,2,2,1,0,0
ASRock Z890 Taichi Lite,https://pcpartpicker.com/product/6LvD4D/asrock-z890-taichi-lite-atx-lga1851-motherboard-z890-taichi-lite,LGA1851,ATX,256,4,Silver / Black,ASRock,Z890 Taichi Lite|90-MXBPQ0-A0UAYZ,DDR5,9066,2280 M-key|2260/2280 M-key|2230/2242/2260/2280 M-key|2260/2280 M-key|2260/2280 M-key|2260/2280 M-key|2230 E-key,4,0,2,0,0,0,0,,False,False,2,2,0,1,0
Asus ROG Maximus XIII Extreme,https://pcpartpicker.com/product/txYmP6/asus-rog-maximus-xiii-extreme-eatx-lga1200-motherboard-rog-maximus-xiii-extreme,LGA1200,EATX,128,4,Silver / Black,Asus,ROG Maximus XIII Extreme|90MB15S0-M0EAY0,DDR4,5000,2242/2260/2280 M-key|2242/2260/2280 M-key|2242/2260/2280 M-key (Intel Rocket Lake-based CPUs only)|2242/2260/2280/22110 M-key|2242/2260/2280/22110 M-key,6,0,2,0,1,0,0,,False,False,2,2,1,1,0
Gigabyte B650E AORUS MASTER,https://pcpartpicker.com/product/BhWzK8/gigabyte-b650e-aorus-master-atx-am5-motherboard-b650e-aorus-master,AM5,ATX,192,4,Black / Silver,Gigabyte,B650E AORUS MASTER,DDR5,6600,2580/25110 M-key|2280/22110 M-key|2280/22110 M-key|2280/22110 M-key,4,0,3,0,0,0,0,,False,False,2,1,0,1,0
ASRock H610M-ITX/ac,https://pcpartpicker.com/product/MMKKHx/asrock-h610m-itxac-mini-itx-lga1700-motherboard-h610m-itxac,LGA1700,Mini ITX,64,2,Silver / Black,ASRock,H610M-ITX/ac|90-MXBHL0-A0UAYZ,DDR4,3200,2280 M-key|2230 E-key,4,0,1,0,0,0,0,,False,False,1,1,0,0,0
MSI MEG Z690I UNIFY,https://pcpartpicker.com/product/rQnypg/msi-meg-z690i-unify-mini-itx-lga1700-motherboard-meg-z690i-unify,LGA1700,Mini ITX,96,2,Black / Silver,MSI,MEG Z690I UNIFY,DDR5,6800,2280 M-key|2280 M-key|2280 M-key|2230 E-key,4,0,1,0,0,0,0,,False,False,1,1,0,1,0
Asus PRIME B760M-A WIFI D4-CSM,https://pcpartpicker.com/product/8DbTwP/asus-prime-b760m-a-wifi-d4-csm-micro-atx-lga1700-motherboard-prime-b760m-a-wifi-d4-csm,LGA1700,Micro ATX,128,4,Silver / Black,Asus,PRIME B760M-A WIFI D4-CSM,DDR4,5333,2242/2260/2280 M-key|2242/2260/2280 M-key,4,0,3,0,0,0,0,,False,False,2,2,1,0,1
Intel DH61WWB3,https://pcpartpicker.com/product/3DR48d/intel-motherboard-boxdh61wwb3,LGA1155,Micro ATX,8,2,Green / Blue,Intel,BOXDH61WWB3,DDR3,1333,,0,4,1,0,0,1,1,,False,False,1,0,0,0,0
Asus H97I-PLUS,https://pcpartpicker.com/product/X7ckcf/asus-motherboard-h97iplus,LGA1150,Mini ITX,16,2,Black / Gold,Asus,H97I-PLUS,DDR3,1600,2260/2280 M-key,4,0,1,0,0,0,0,,False,False,1,1,0,0,0
Asus MAXIMUS VIII RANGER,https://pcpartpicker.com/product/gmgPxr/asus-motherboard-maximusviiiranger,LGA1151,ATX,64,4,Black / Red,Asus,MAXIMUS VIII RANGER|90MB0LX0-M0EAY0,DDR4,3400,2242/2260/2280/22110 M-key,6,0,3,0,0,3,0,,False,False,2,2,0,0,0
Asus Z170-DELUXE,https://pcpartpicker.com/product/3XvZxr/asus-motherboard-z170deluxe,LGA1151,ATX,64,4,Black / White,Asus,Z170-DELUXE,DDR4,3400,2242/2260/2280/22110 M-key|2230/2242/2260/2280/22110 M-key,8,0,3,0,0,4,0,,False,False,2,2,0,0,0
Asus B150M-C,https://pcpartpicker.com/product/HCL7YJ/asus-motherboard-b150mc,LGA1151,Micro ATX,64,4,Black / Gold,Asus,B150M-C,DDR4,2133,,6,0,2,0,0,1,1,,False,False,2,1,0,0,0
Gigabyte GA-B150M-D3H,https://pcpartpicker.com/product/k27CmG/gigabyte-motherboard-gab150md3h,LGA1151,Micro ATX,64,4,Black / Silver,Gigabyte,GA-B150M-D3H,DDR4,2133,2242/2260/2280 M-key,8,0,2,0,0,0,2,,False,False,2,1,0,0,0
MSI Z270 GAMING PLUS,https://pcpartpicker.com/product/JbmxFT/msi-z270-gaming-plus-atx-lga1151-motherboard-z270-gaming-plus,LGA1151,ATX,64,4,Black / Red,MSI,Z270 GAMING PLUS,DDR4,3800,2242/2260/2280/22110 M-key,6,0,2,0,0,4,0,,False,False,2,2,0,0,0
ASRock Z370M-ITX/ac,https://pcpartpicker.com/product/7HYWGX/asrock-z370m-itxac-mini-itx-lga1151-motherboard-z370m-itxac,LGA1151,Mini ITX,32,2,Black / Silver,ASRock,Z370M-ITX/ac|90-MXB620-A0UAYZ,DDR4,4000,2230/2242/2260/2280 M-key,6,0,1,0,0,0,0,,False,False,1,1,0,0,0
ASRock B360 Pro4,https://pcpartpicker.com/product/DzF48d/asrock-b360-pro4-atx-lga1151-motherboard-b360-pro4,LGA1151,ATX,64,4,Black / Silver,ASRock,B360 Pro4|90-MXB6V0-A0UAYZ,DDR4,2666,2242/2260/2280/22110 M-key|2230 E-key|2230/2242/2260/2280/22110 M-key,6,0,2,0,0,3,0,,False,False,2,1,0,0,0
Asus PRIME H310M-A,https://pcpartpicker.com/product/66qhP6/asus-prime-h310m-a-micro-atx-lga1151-motherboard-prime-h310m-a,LGA1151,Micro ATX,32,2,Silver / Black,Asus,PRIME H310M-A,DDR4,2666,2242/2260/2280 M-key,4,0,1,0,0,2,0,,False,False,2,1,0,0,0
Asus PRIME X570-P/CSM,https://pcpartpicker.com/product/MvQfrH/asus-prime-x570-pcsm-atx-am4-motherboard-prime-x570-pcsm,AM4,ATX,128,4,Black / Silver,Asus,PRIME X570-P/CSM|90MB11N0-M0UAYC,DDR4,4400,2242/2260/2280/22110 M-key|2242/2260/2280 M-key,6,0,2,0,0,3,0,,False,False,2,2,0,0,0
Gigabyte B460 HD3,https://pcpartpicker.com/product/4DH8TW/gigabyte-b460-hd3-atx-lga1200-motherboard-b460-hd3,LGA1200,ATX,128,4,Black / Silver,Gigabyte,B460 HD3,DDR4,2933,2242/2260/2280 M-key|2242/2260/2280/22110 M-key,6,0,2,0,0,3,0,,False,False,2,1,0,0,0
Gigabyte C246N-WU2,https://pcpartpicker.com/product/3jmFf7/gigabyte-c246n-wu2-mini-itx-lga1151-motherboard-c246n-wu2,LGA1151,Mini ITX,64,2,Black,Gigabyte,C246N-WU2,DDR4,2666,2280 M-key,4,0,1,0,0,0,0,,False,True,0,1,0,0,0
ASRock H510M-HVS,https://pcpartpicker.com/product/Lr6p99/asrock-h510m-hvs-micro-atx-lga1200-motherboard-h510m-hvs,LGA1200,Micro ATX,64,2,Silver / Black,ASRock,H510M-HVS|90-MXBG30-A0UAYZ,DDR4,3200,,4,0,1,0,0,1,0,,False,False,1,1,0,0,0
